pnum	cond	param	cat	value
20	1	catMu	7	290.04153094478
20	1	catMu	8	237.621655291691
1	1	catSD	NA	7.66033526508593
2	1	catSD	NA	8.73323196481716
3	1	catSD	NA	6.86142841289459
4	1	catSD	NA	10.463735694089
5	1	catSD	NA	6.9301298173904
6	1	catSD	NA	7.32449434385415
7	1	catSD	NA	8.74074327087668
8	1	catSD	NA	2.23887283553166
9	1	catSD	NA	9.4241295203282
10	1	catSD	NA	8.92243699608198
11	1	catSD	NA	3.28677587251491
12	1	catSD	NA	7.35365058355114
13	1	catSD	NA	5.63145346348793
14	1	catSD	NA	8.06650053850013
15	1	catSD	NA	8.50303391423381
16	1	catSD	NA	3.02902687219921
17	1	catSD	NA	3.74498924142566
18	1	catSD	NA	6.95699822742903
19	1	catSD	NA	4.4556709136391
20	1	catSD	NA	9.74065754911629
1	1	catSelectivity	NA	6.95765389119085
2	1	catSelectivity	NA	6.66002551320345
3	1	catSelectivity	NA	7.4454471236417
4	1	catSelectivity	NA	7.84433589894802
5	1	catSelectivity	NA	8.12670317946605
6	1	catSelectivity	NA	12.8791343701837
7	1	catSelectivity	NA	8.82820402888054
8	1	catSelectivity	NA	12.0987839334312
9	1	catSelectivity	NA	11.7531088937072
10	1	catSelectivity	NA	13.5797076449034
11	1	catSelectivity	NA	12.6209153324815
12	1	catSelectivity	NA	9.93226069373651
13	1	catSelectivity	NA	11.0430473853446
14	1	catSelectivity	NA	6.54103465881878
15	1	catSelectivity	NA	17.4352392544788
16	1	catSelectivity	NA	11.6766508383507
17	1	catSelectivity	NA	6.82238487000638
18	1	catSelectivity	NA	10.3240309838146
19	1	catSelectivity	NA	10.8181245117259
20	1	catSelectivity	NA	14.2986760745686
1	1	contSD	NA	8.12565393884345
2	1	contSD	NA	5.99278205440636
3	1	contSD	NA	5.42422096909045
4	1	contSD	NA	11.01561889214
5	1	contSD	NA	16.5535843879972
6	1	contSD	NA	17.6149818416018
7	1	contSD	NA	13.1568871771502
8	1	contSD	NA	8.44282716054902
9	1	contSD	NA	8.2249481637492
10	1	contSD	NA	13.3249756287913
11	1	contSD	NA	8.11693245945159
12	1	contSD	NA	16.2679656336982
13	1	contSD	NA	4.35507955044071
14	1	contSD	NA	11.3457927384262
15	1	contSD	NA	14.9446936577688
16	1	contSD	NA	12.1987862854481
17	1	contSD	NA	9.67501021716486
18	1	contSD	NA	11.8583627686367
19	1	contSD	NA	17.9368611375979
20	1	contSD	NA	4.08370841796055
1	2	contSD	NA	13.1256539388435
2	2	contSD	NA	10.9927820544064
3	2	contSD	NA	10.4242209690905
4	2	contSD	NA	16.01561889214
5	2	contSD	NA	21.5535843879972
6	2	contSD	NA	22.6149818416018
7	2	contSD	NA	18.1568871771502
8	2	contSD	NA	13.442827160549
9	2	contSD	NA	13.2249481637492
10	2	contSD	NA	18.3249756287913
11	2	contSD	NA	13.1169324594516
12	2	contSD	NA	21.2679656336982
13	2	contSD	NA	9.35507955044071
14	2	contSD	NA	16.3457927384262
15	2	contSD	NA	19.9446936577688
16	2	contSD	NA	17.1987862854481
17	2	contSD	NA	14.6750102171649
18	2	contSD	NA	16.8583627686367
19	2	contSD	NA	22.9368611375979
20	2	contSD	NA	9.08370841796055
1	3	contSD	NA	23.1256539388435
2	3	contSD	NA	20.9927820544064
3	3	contSD	NA	20.4242209690905
4	3	contSD	NA	26.01561889214
5	3	contSD	NA	31.5535843879972
6	3	contSD	NA	32.6149818416018
7	3	contSD	NA	28.1568871771502
8	3	contSD	NA	23.442827160549
9	3	contSD	NA	23.2249481637492
10	3	contSD	NA	28.3249756287913
11	3	contSD	NA	23.1169324594516
12	3	contSD	NA	31.2679656336982
13	3	contSD	NA	19.3550795504407
14	3	contSD	NA	26.3457927384262
15	3	contSD	NA	29.9446936577688
16	3	contSD	NA	27.1987862854481
17	3	contSD	NA	24.6750102171649
18	3	contSD	NA	26.8583627686367
19	3	contSD	NA	32.9368611375979
20	3	contSD	NA	19.0837084179605
1	1	nCat	NA	3
2	1	nCat	NA	10
3	1	nCat	NA	10
4	1	nCat	NA	5
5	1	nCat	NA	8
6	1	nCat	NA	7
7	1	nCat	NA	6
8	1	nCat	NA	10
9	1	nCat	NA	5
10	1	nCat	NA	6
11	1	nCat	NA	3
12	1	nCat	NA	6
13	1	nCat	NA	7
14	1	nCat	NA	11
15	1	nCat	NA	5
16	1	nCat	NA	8
17	1	nCat	NA	3
18	1	nCat	NA	5
19	1	nCat	NA	3
20	1	nCat	NA	9
1	1	pCatGuess	NA	0.335142015865993
2	1	pCatGuess	NA	0.528011628138609
3	1	pCatGuess	NA	0.735912172246912
4	1	pCatGuess	NA	0.44660824953749
5	1	pCatGuess	NA	0.441032441543349
6	1	pCatGuess	NA	0.514165315512617
7	1	pCatGuess	NA	0.542964375390313
8	1	pCatGuess	NA	0.34362091898339
9	1	pCatGuess	NA	0.160834503430595
10	1	pCatGuess	NA	0.35012885823234
11	1	pCatGuess	NA	0.706837439560324
12	1	pCatGuess	NA	0.72915846466984
13	1	pCatGuess	NA	0.897994840513418
14	1	pCatGuess	NA	0.627901599017312
15	1	pCatGuess	NA	0.533356961563295
16	1	pCatGuess	NA	0.416160286181554
17	1	pCatGuess	NA	0.534618987613262
18	1	pCatGuess	NA	0.571404860380242
19	1	pCatGuess	NA	0.263970447454834
20	1	pCatGuess	NA	0.680514853232333
1	1	pContBetween	NA	0.477935603466743
2	1	pContBetween	NA	0.866337141577356
3	1	pContBetween	NA	0.833935359542624
4	1	pContBetween	NA	0.688169792734152
5	1	pContBetween	NA	0.252106282290706
6	1	pContBetween	NA	0.346325996974663
7	1	pContBetween	NA	0.221459580744249
8	1	pContBetween	NA	0.418402410181166
9	1	pContBetween	NA	0.681540216931525
10	1	pContBetween	NA	0.897159341318511
11	1	pContBetween	NA	0.951697577202265
12	1	pContBetween	NA	0.79483769069306
13	1	pContBetween	NA	0.444941431729664
14	1	pContBetween	NA	0.203156558917366
15	1	pContBetween	NA	0.551148573673936
16	1	pContBetween	NA	0.582679144178417
17	1	pContBetween	NA	0.537463205882275
18	1	pContBetween	NA	0.524832471570537
19	1	pContBetween	NA	0.953741030300282
20	1	pContBetween	NA	0.352976747306874
1	2	pContBetween	NA	0.648325090554006
2	2	pContBetween	NA	0.928836553741728
3	2	pContBetween	NA	0.910011780679561
4	2	pContBetween	NA	0.816314818744504
5	2	pContBetween	NA	0.404340915411477
6	2	pContBetween	NA	0.516187280680117
7	2	pContBetween	NA	0.364200015045979
8	2	pContBetween	NA	0.591619629775607
9	2	pContBetween	NA	0.811664031303273
10	2	pContBetween	NA	0.946142559861046
11	2	pContBetween	NA	0.975415936948681
12	2	pContBetween	NA	0.886385066358837
13	2	pContBetween	NA	0.617480775436301
14	2	pContBetween	NA	0.339240347435903
15	2	pContBetween	NA	0.712039994783153
16	2	pContBetween	NA	0.737648326071097
17	2	pContBetween	NA	0.700595292148349
18	2	pContBetween	NA	0.689848618986982
19	2	pContBetween	NA	0.976480772763686
20	2	pContBetween	NA	0.523487687941445
1	3	pContBetween	NA	0.216138160821391
2	3	pContBetween	NA	0.661268789445883
3	3	pContBetween	NA	0.601993612324858
4	3	pContBetween	NA	0.399290260506853
5	3	pContBetween	NA	0.0921710302800959
6	3	pContBetween	NA	0.137616618040188
7	3	pContBetween	NA	0.0789150132965503
8	3	pContBetween	NA	0.178090988109806
9	3	pContBetween	NA	0.391945686160517
10	3	pContBetween	NA	0.724332017834296
11	3	pContBetween	NA	0.855791375327357
12	3	pContBetween	NA	0.538507721417915
13	3	pContBetween	NA	0.194484343275853
14	3	pContBetween	NA	0.0713137818461809
15	3	pContBetween	NA	0.269987200065638
16	3	pContBetween	NA	0.296041724201027
17	3	pContBetween	NA	0.259250870744815
18	3	pContBetween	NA	0.249629676553767
19	3	pContBetween	NA	0.86130086547907
20	3	pContBetween	NA	0.141124675268849
1	1	pMem	NA	0.743226625965275
2	1	pMem	NA	0.7185239421258
3	1	pMem	NA	0.75060604036014
4	1	pMem	NA	0.800181884556218
5	1	pMem	NA	0.881978493335489
6	1	pMem	NA	0.899675785796938
7	1	pMem	NA	0.875178221903525
8	1	pMem	NA	0.787445277703718
9	1	pMem	NA	0.856461988778764
10	1	pMem	NA	0.813350855698443
11	1	pMem	NA	0.789403679055832
12	1	pMem	NA	0.860592961757124
13	1	pMem	NA	0.801325097487995
14	1	pMem	NA	0.772121130120447
15	1	pMem	NA	0.786432547033657
16	1	pMem	NA	0.886314534334369
17	1	pMem	NA	0.797018998380929
18	1	pMem	NA	0.725754690283477
19	1	pMem	NA	0.712640533107828
20	1	pMem	NA	0.77226939683689
1	2	pMem	NA	0.637101806921174
2	2	pMem	NA	0.607580113571262
3	2	pMem	NA	0.646078784537106
4	2	pMem	NA	0.708359845768628
5	2	pMem	NA	0.819253905927879
6	2	pMem	NA	0.844700599793209
7	2	pMem	NA	0.809619641810678
8	2	pMem	NA	0.69202306831898
9	2	pMem	NA	0.783505010088991
10	2	pMem	NA	0.725504409364945
11	2	pMem	NA	0.694519585050945
12	2	pMem	NA	0.789218914558216
13	2	pMem	NA	0.709837898835626
14	2	pMem	NA	0.672679070546922
15	2	pMem	NA	0.690734252357248
16	2	pMem	NA	0.825438310560671
17	2	pMem	NA	0.704280663468526
18	2	pMem	NA	0.616138287916389
19	2	pMem	NA	0.600666556982972
20	2	pMem	NA	0.672864625375372
1	3	pMem	NA	0.392410055080125
2	3	pMem	NA	0.362888659594615
3	3	pMem	NA	0.401756211260795
4	3	pMem	NA	0.471887561555857
5	3	pMem	NA	0.625111363752637
6	3	pMem	NA	0.666773368403003
7	3	pMem	NA	0.610054331440501
8	3	pMem	NA	0.4525418953665
9	3	pMem	NA	0.571068038386153
10	3	pMem	NA	0.492983448748647
11	3	pMem	NA	0.455452112588847
12	3	pMem	NA	0.579378757734524
13	3	pMem	NA	0.473673592976311
14	3	pMem	NA	0.43053400187
15	3	pMem	NA	0.451045889335234
16	3	pMem	NA	0.634978835241946
17	3	pMem	NA	0.466989619377819
18	3	pMem	NA	0.371260994324929
19	3	pMem	NA	0.356231864920556
20	3	pMem	NA	0.430740660932935
