pnum	cond	param	cat	value
25	ALL_CONDS	catMu	0	32.969550955575
25	ALL_CONDS	catMu	1	178.47876442736
25	ALL_CONDS	catMu	2	302.787451840471
25	ALL_CONDS	catMu	3	91.0512071703561
25	ALL_CONDS	catMu	4	242.467521673534
25	ALL_CONDS	catMu	5	330.867736095563
25	ALL_CONDS	catMu	6	57.8660888406448
25	ALL_CONDS	catMu	7	357.892727487255
25	ALL_CONDS	catMu	8	212.913967461325
25	ALL_CONDS	catMu	9	268.311539412942
25	ALL_CONDS	catMu	10	117.736553537194
26	ALL_CONDS	catMu	0	357.214706653263
26	ALL_CONDS	catMu	1	88.9017647299916
26	ALL_CONDS	catMu	2	31.6427536387928
26	ALL_CONDS	catMu	3	58.9985269764438
26	ALL_CONDS	catMu	4	328.944782181177
26	ALL_CONDS	catMu	5	177.37541299453
26	ALL_CONDS	catMu	6	298.211975201033
26	ALL_CONDS	catMu	7	240.951081632171
27	ALL_CONDS	catMu	0	61.3343055504374
27	ALL_CONDS	catMu	1	30.7925542755984
27	ALL_CONDS	catMu	2	147.676767130382
27	ALL_CONDS	catMu	3	237.472337724175
28	ALL_CONDS	catMu	0	329.306430005003
28	ALL_CONDS	catMu	1	269.24613666907
28	ALL_CONDS	catMu	2	151.661334967241
28	ALL_CONDS	catMu	3	92.5018673348241
28	ALL_CONDS	catMu	4	61.0841666087508
28	ALL_CONDS	catMu	5	211.504078374244
28	ALL_CONDS	catMu	6	28.6442780569196
28	ALL_CONDS	catMu	7	240.428491952363
29	ALL_CONDS	catMu	0	241.686167323496
29	ALL_CONDS	catMu	1	358.65732529806
29	ALL_CONDS	catMu	2	268.939211335033
29	ALL_CONDS	catMu	3	147.006409141235
30	ALL_CONDS	catMu	0	207.357429854572
30	ALL_CONDS	catMu	1	89.554913259577
30	ALL_CONDS	catMu	2	182.047932273243
30	ALL_CONDS	catMu	3	28.3177421889268
30	ALL_CONDS	catMu	4	270.550443976186
30	ALL_CONDS	catMu	5	151.705054446124
30	ALL_CONDS	catMu	6	60.2279714047909
30	ALL_CONDS	catMu	7	241.031919044908
30	ALL_CONDS	catMu	8	359.471881560981
31	ALL_CONDS	catMu	0	92.0637449501082
31	ALL_CONDS	catMu	1	119.461095980834
31	ALL_CONDS	catMu	2	150.077355999034
31	ALL_CONDS	catMu	3	212.888879937585
31	ALL_CONDS	catMu	4	328.230851402041
32	ALL_CONDS	catMu	0	300.801633379888
32	ALL_CONDS	catMu	1	211.029099858832
32	ALL_CONDS	catMu	2	91.6528981821612
33	ALL_CONDS	catMu	0	2.32066830480471
33	ALL_CONDS	catMu	1	29.9646641174331
33	ALL_CONDS	catMu	2	87.2441522302106
33	ALL_CONDS	catMu	3	297.82377817668
33	ALL_CONDS	catMu	4	122.269896268845
33	ALL_CONDS	catMu	5	59.9023106996901
33	ALL_CONDS	catMu	6	327.144439889118
33	ALL_CONDS	catMu	7	240.272870227229
33	ALL_CONDS	catMu	8	180.369780864101
33	ALL_CONDS	catMu	9	151.578190946952
34	ALL_CONDS	catMu	0	28.3316485485993
34	ALL_CONDS	catMu	1	209.305427990388
34	ALL_CONDS	catMu	2	301.714783649426
34	ALL_CONDS	catMu	3	87.1898606540635
34	ALL_CONDS	catMu	4	181.739116881508
34	ALL_CONDS	catMu	5	151.120757248253
34	ALL_CONDS	catMu	6	0.418604572769254
34	ALL_CONDS	catMu	7	242.786797068547
34	ALL_CONDS	catMu	8	57.866721174214
35	ALL_CONDS	catMu	0	331.672663318925
35	ALL_CONDS	catMu	1	358.35027886508
35	ALL_CONDS	catMu	2	180.331705616321
35	ALL_CONDS	catMu	3	149.714334501419
35	ALL_CONDS	catMu	4	209.055627678987
36	ALL_CONDS	catMu	0	301.527949460316
36	ALL_CONDS	catMu	1	332.138109179679
36	ALL_CONDS	catMu	2	59.5328064216301
36	ALL_CONDS	catMu	3	207.464590813033
36	ALL_CONDS	catMu	4	181.867768560536
36	ALL_CONDS	catMu	5	239.331029999536
36	ALL_CONDS	catMu	6	88.5597723377869
37	ALL_CONDS	catMu	0	117.168181893881
37	ALL_CONDS	catMu	1	240.001353819855
37	ALL_CONDS	catMu	2	210.575474283658
37	ALL_CONDS	catMu	3	61.0212903195061
37	ALL_CONDS	catMu	4	181.563576871064
37	ALL_CONDS	catMu	5	330.814540528692
37	ALL_CONDS	catMu	6	302.109192879405
37	ALL_CONDS	catMu	7	147.496720402502
38	ALL_CONDS	catMu	0	177.241993149742
38	ALL_CONDS	catMu	1	92.6219181516208
38	ALL_CONDS	catMu	2	2.29277165606618
38	ALL_CONDS	catMu	3	327.879067492671
38	ALL_CONDS	catMu	4	59.5271406238899
38	ALL_CONDS	catMu	5	269.159608662128
38	ALL_CONDS	catMu	6	28.3164187562652
38	ALL_CONDS	catMu	7	119.441749636084
38	ALL_CONDS	catMu	8	211.267245984636
39	ALL_CONDS	catMu	0	211.358300067019
39	ALL_CONDS	catMu	1	240.970560107846
39	ALL_CONDS	catMu	2	330.015310060233
39	ALL_CONDS	catMu	3	58.0811641160399
39	ALL_CONDS	catMu	4	302.618047976866
40	ALL_CONDS	catMu	0	208.124848969281
40	ALL_CONDS	catMu	1	32.8340938012116
40	ALL_CONDS	catMu	2	121.504808851518
40	ALL_CONDS	catMu	3	359.284006740432
40	ALL_CONDS	catMu	4	331.047661283053
40	ALL_CONDS	catMu	5	298.229377310257
40	ALL_CONDS	catMu	6	241.870881880168
40	ALL_CONDS	catMu	7	269.568549164571
40	ALL_CONDS	catMu	8	90.4621337139979
41	ALL_CONDS	catMu	0	212.239805943333
41	ALL_CONDS	catMu	1	179.267906958237
42	ALL_CONDS	catMu	0	327.715235001873
42	ALL_CONDS	catMu	1	58.0434079072438
42	ALL_CONDS	catMu	2	0.588061971589923
42	ALL_CONDS	catMu	3	207.817303050309
42	ALL_CONDS	catMu	4	268.897078245878
42	ALL_CONDS	catMu	5	152.142080909573
42	ALL_CONDS	catMu	6	89.7007529321127
43	ALL_CONDS	catMu	0	182.778232926037
43	ALL_CONDS	catMu	1	269.767596195918
43	ALL_CONDS	catMu	2	150.456947023049
43	ALL_CONDS	catMu	3	90.9225176637992
43	ALL_CONDS	catMu	4	59.4049680330791
43	ALL_CONDS	catMu	5	117.371758108959
44	ALL_CONDS	catMu	0	328.066384493373
44	ALL_CONDS	catMu	1	178.112841814756
44	ALL_CONDS	catMu	2	272.270241041668
44	ALL_CONDS	catMu	3	27.1009864225052
44	ALL_CONDS	catMu	4	57.6477012117393
44	ALL_CONDS	catMu	5	89.5023562372662
45	ALL_CONDS	catMu	0	211.140486435033
45	ALL_CONDS	catMu	1	328.525464383885
45	ALL_CONDS	catMu	2	121.265034401324
46	ALL_CONDS	catMu	0	57.7843100298196
46	ALL_CONDS	catMu	1	149.364133549388
46	ALL_CONDS	catMu	2	90.854297883343
46	ALL_CONDS	catMu	3	358.945658555254
46	ALL_CONDS	catMu	4	27.5778444623575
47	ALL_CONDS	catMu	0	62.5173804885708
47	ALL_CONDS	catMu	1	238.747704739217
47	ALL_CONDS	catMu	2	0.363909494597465
48	ALL_CONDS	catMu	0	267.258006372023
48	ALL_CONDS	catMu	1	61.9567697597668
48	ALL_CONDS	catMu	2	358.690173686016
48	ALL_CONDS	catMu	3	147.942358700093
48	ALL_CONDS	catMu	4	179.302318502683
48	ALL_CONDS	catMu	5	30.0926677929237
49	ALL_CONDS	catMu	0	148.844964392949
49	ALL_CONDS	catMu	1	300.980240834411
49	ALL_CONDS	catMu	2	118.315362222958
49	ALL_CONDS	catMu	3	241.786534626503
49	ALL_CONDS	catMu	4	91.7419800991192
49	ALL_CONDS	catMu	5	331.371708481573
49	ALL_CONDS	catMu	6	181.704088054597
49	ALL_CONDS	catMu	7	207.105135340244
50	ALL_CONDS	catMu	0	242.435151526239
50	ALL_CONDS	catMu	1	358.004955592565
50	ALL_CONDS	catMu	2	122.30684405705
50	ALL_CONDS	catMu	3	152.763642118312
50	ALL_CONDS	catMu	4	298.55377112003
50	ALL_CONDS	catMu	5	331.580846970901
50	ALL_CONDS	catMu	6	210.729829659685
50	ALL_CONDS	catMu	7	272.670675372239
50	ALL_CONDS	catMu	8	59.7763741649687
51	ALL_CONDS	catMu	0	272.287048035767
51	ALL_CONDS	catMu	1	241.270319304429
51	ALL_CONDS	catMu	2	58.3435868094675
51	ALL_CONDS	catMu	3	211.773581497371
52	ALL_CONDS	catMu	0	298.713937455788
52	ALL_CONDS	catMu	1	88.8328746766783
52	ALL_CONDS	catMu	2	121.790514623746
52	ALL_CONDS	catMu	3	238.196014308371
53	ALL_CONDS	catMu	0	90.8592087342404
53	ALL_CONDS	catMu	1	151.99143954087
53	ALL_CONDS	catMu	2	238.035685075913
53	ALL_CONDS	catMu	3	358.623389971443
53	ALL_CONDS	catMu	4	60.6747143631801
53	ALL_CONDS	catMu	5	31.7299970439635
53	ALL_CONDS	catMu	6	180.515516893007
53	ALL_CONDS	catMu	7	328.071561466902
54	ALL_CONDS	catMu	0	59.5635605785064
54	ALL_CONDS	catMu	1	88.3586083156988
54	ALL_CONDS	catMu	2	298.392514714971
54	ALL_CONDS	catMu	3	237.872644292191
54	ALL_CONDS	catMu	4	32.0587556879036
54	ALL_CONDS	catMu	5	151.16050963942
54	ALL_CONDS	catMu	6	182.099342325702
54	ALL_CONDS	catMu	7	119.454922872595
55	ALL_CONDS	catMu	0	180.206220941618
55	ALL_CONDS	catMu	1	120.928649025969
55	ALL_CONDS	catMu	2	359.067330053542
55	ALL_CONDS	catMu	3	270.225323871709
55	ALL_CONDS	catMu	4	62.0551239224151
56	ALL_CONDS	catMu	0	62.1612046966329
56	ALL_CONDS	catMu	1	31.7224210468121
56	ALL_CONDS	catMu	2	181.835155025125
56	ALL_CONDS	catMu	3	89.4552913173102
56	ALL_CONDS	catMu	4	147.416904148646
56	ALL_CONDS	catMu	5	241.419075379148
56	ALL_CONDS	catMu	6	122.812949392945
56	ALL_CONDS	catMu	7	300.924104489386
57	ALL_CONDS	catMu	0	120.766076284926
57	ALL_CONDS	catMu	1	30.9455814971589
57	ALL_CONDS	catMu	2	267.283431823365
57	ALL_CONDS	catMu	3	57.1829090821557
58	ALL_CONDS	catMu	0	92.8490028362721
58	ALL_CONDS	catMu	1	31.5879664141685
58	ALL_CONDS	catMu	2	328.203133194242
58	ALL_CONDS	catMu	3	359.888385729399
58	ALL_CONDS	catMu	4	270.993228005245
58	ALL_CONDS	catMu	5	211.893523948733
58	ALL_CONDS	catMu	6	181.556640456431
58	ALL_CONDS	catMu	7	150.856807817705
58	ALL_CONDS	catMu	8	60.3573478544131
59	ALL_CONDS	catMu	0	302.617058044765
59	ALL_CONDS	catMu	1	327.551367498469
59	ALL_CONDS	catMu	2	357.604651694186
59	ALL_CONDS	catMu	3	271.052031198051
59	ALL_CONDS	catMu	4	241.981729127001
59	ALL_CONDS	catMu	5	57.8915090169758
59	ALL_CONDS	catMu	6	91.2895337739028
59	ALL_CONDS	catMu	7	121.403381065931
59	ALL_CONDS	catMu	8	147.020756696351
59	ALL_CONDS	catMu	9	177.207375935744
59	ALL_CONDS	catMu	10	31.4252659049816
60	ALL_CONDS	catMu	0	150.503348638304
60	ALL_CONDS	catMu	1	180.574886152055
60	ALL_CONDS	catMu	2	209.984368316364
60	ALL_CONDS	catMu	3	91.254742811434
60	ALL_CONDS	catMu	4	302.970205056947
60	ALL_CONDS	catMu	5	120.942580376286
1	A_1	catSD	NA	6.67269693586117
2	A_1	catSD	NA	10.933111699317
3	A_1	catSD	NA	3.14570841983152
4	A_1	catSD	NA	3.13212436166023
5	A_1	catSD	NA	7.13718866472634
6	A_1	catSD	NA	12.8038585648452
7	A_1	catSD	NA	3.68089954529108
8	A_1	catSD	NA	7.69182099904055
9	A_1	catSD	NA	9.91189070746441
10	A_1	catSD	NA	8.3325689133047
11	A_1	catSD	NA	4.77082179260634
12	A_1	catSD	NA	7.00270504055576
13	A_1	catSD	NA	6.7574192292344
14	A_1	catSD	NA	9.79676002909065
15	A_1	catSD	NA	4.40744429138001
1	A_1	catSelectivity	NA	17.3002508054263
2	A_1	catSelectivity	NA	10.1126845558221
3	A_1	catSelectivity	NA	12.7319521172702
4	A_1	catSelectivity	NA	8.61225400942161
5	A_1	catSelectivity	NA	15.4366829412613
6	A_1	catSelectivity	NA	9.41203459666586
7	A_1	catSelectivity	NA	7.82635455890644
8	A_1	catSelectivity	NA	12.5003385798584
9	A_1	catSelectivity	NA	11.3516782773101
10	A_1	catSelectivity	NA	13.2114080321415
11	A_1	catSelectivity	NA	8.78461882548647
12	A_1	catSelectivity	NA	7.85748727013837
13	A_1	catSelectivity	NA	18.6647771801449
14	A_1	catSelectivity	NA	9.23930158121754
15	A_1	catSelectivity	NA	10.7015330941478
1	A_1	contSD	NA	19.0538720303476
2	A_1	contSD	NA	12.6970648546077
3	A_1	contSD	NA	8.4927875119689
4	A_1	contSD	NA	6.21737894848959
5	A_1	contSD	NA	4.7208521450999
6	A_1	contSD	NA	8.02399628916577
7	A_1	contSD	NA	3.10864928530463
8	A_1	contSD	NA	7.08515492878331
9	A_1	contSD	NA	19.8553298419091
10	A_1	contSD	NA	10.1959661470638
11	A_1	contSD	NA	15.268499050751
12	A_1	contSD	NA	19.5770680077626
13	A_1	contSD	NA	11.1387666838722
14	A_1	contSD	NA	1.56332114052034
15	A_1	contSD	NA	4.6591494127312
1	A_2	contSD	NA	27.0538720303476
2	A_2	contSD	NA	20.6970648546077
3	A_2	contSD	NA	16.4927875119689
4	A_2	contSD	NA	14.2173789484896
5	A_2	contSD	NA	12.7208521450999
6	A_2	contSD	NA	16.0239962891658
7	A_2	contSD	NA	11.1086492853046
8	A_2	contSD	NA	15.0851549287833
9	A_2	contSD	NA	27.8553298419091
10	A_2	contSD	NA	18.1959661470638
11	A_2	contSD	NA	23.268499050751
12	A_2	contSD	NA	27.5770680077626
13	A_2	contSD	NA	19.1387666838722
14	A_2	contSD	NA	9.56332114052034
15	A_2	contSD	NA	12.6591494127312
16	B_1	contSD	NA	15.5960870322668
17	B_1	contSD	NA	15.2827616437305
18	B_1	contSD	NA	14.7360967789404
19	B_1	contSD	NA	16.3638066505311
20	B_1	contSD	NA	16.1036225364053
21	B_1	contSD	NA	23.2701766495767
22	B_1	contSD	NA	11.8488770864529
23	B_1	contSD	NA	17.0439281048526
24	B_1	contSD	NA	23.6674340145233
25	B_1	contSD	NA	13.5256399347047
26	B_1	contSD	NA	19.9224484932311
27	B_1	contSD	NA	12.6011420397563
28	B_1	contSD	NA	12.9553166890363
29	B_1	contSD	NA	19.0494700340455
30	B_1	contSD	NA	8.84976351852463
16	B_2	contSD	NA	23.5960870322668
17	B_2	contSD	NA	23.2827616437305
18	B_2	contSD	NA	22.7360967789404
19	B_2	contSD	NA	24.3638066505311
20	B_2	contSD	NA	24.1036225364053
21	B_2	contSD	NA	31.2701766495767
22	B_2	contSD	NA	19.8488770864529
23	B_2	contSD	NA	25.0439281048526
24	B_2	contSD	NA	31.6674340145233
25	B_2	contSD	NA	21.5256399347047
26	B_2	contSD	NA	27.9224484932311
27	B_2	contSD	NA	20.6011420397563
28	B_2	contSD	NA	20.9553166890363
29	B_2	contSD	NA	27.0494700340455
30	B_2	contSD	NA	16.8497635185246
31	C_1	contSD	NA	11.9611433669224
32	C_1	contSD	NA	8.01655907331537
33	C_1	contSD	NA	15.6535221347084
34	C_1	contSD	NA	10.546389315185
35	C_1	contSD	NA	10.0013564767652
36	C_1	contSD	NA	10.2239884057153
37	C_1	contSD	NA	17.56468697691
38	C_1	contSD	NA	14.3648048505966
39	C_1	contSD	NA	10.5856364358841
40	C_1	contSD	NA	10.8003271482747
41	C_1	contSD	NA	8.79400234863146
42	C_1	contSD	NA	10.433363968636
43	C_1	contSD	NA	12.1506925320613
44	C_1	contSD	NA	10.2141901318031
45	C_1	contSD	NA	9.42156982967942
31	C_2	contSD	NA	19.9611433669224
32	C_2	contSD	NA	16.0165590733154
33	C_2	contSD	NA	23.6535221347084
34	C_2	contSD	NA	18.546389315185
35	C_2	contSD	NA	18.0013564767652
36	C_2	contSD	NA	18.2239884057153
37	C_2	contSD	NA	25.56468697691
38	C_2	contSD	NA	22.3648048505966
39	C_2	contSD	NA	18.5856364358841
40	C_2	contSD	NA	18.8003271482747
41	C_2	contSD	NA	16.7940023486315
42	C_2	contSD	NA	18.433363968636
43	C_2	contSD	NA	20.1506925320613
44	C_2	contSD	NA	18.2141901318031
45	C_2	contSD	NA	17.4215698296794
46	D_1	contSD	NA	18.8766927780323
47	D_1	contSD	NA	19.0379896831537
48	D_1	contSD	NA	19.7711349615429
49	D_1	contSD	NA	17.7850813867178
50	D_1	contSD	NA	15.3757771450073
51	D_1	contSD	NA	20.0564114380112
52	D_1	contSD	NA	15.1523255653889
53	D_1	contSD	NA	13.263059489198
54	D_1	contSD	NA	15.9608143007846
55	D_1	contSD	NA	18.0951438975437
56	D_1	contSD	NA	20.5037230608733
57	D_1	contSD	NA	22.1170349657453
58	D_1	contSD	NA	21.6422212372621
59	D_1	contSD	NA	9.73280110487672
60	D_1	contSD	NA	13.834583240858
46	D_2	contSD	NA	26.8766927780323
47	D_2	contSD	NA	27.0379896831537
48	D_2	contSD	NA	27.7711349615429
49	D_2	contSD	NA	25.7850813867178
50	D_2	contSD	NA	23.3757771450073
51	D_2	contSD	NA	28.0564114380112
52	D_2	contSD	NA	23.1523255653889
53	D_2	contSD	NA	21.263059489198
54	D_2	contSD	NA	23.9608143007846
55	D_2	contSD	NA	26.0951438975437
56	D_2	contSD	NA	28.5037230608733
57	D_2	contSD	NA	30.1170349657453
58	D_2	contSD	NA	29.6422212372621
59	D_2	contSD	NA	17.7328011048767
60	D_2	contSD	NA	21.834583240858
1	ALL_CONDS	nCat	NA	6
2	ALL_CONDS	nCat	NA	6
3	ALL_CONDS	nCat	NA	7
4	ALL_CONDS	nCat	NA	6
5	ALL_CONDS	nCat	NA	5
6	ALL_CONDS	nCat	NA	8
7	ALL_CONDS	nCat	NA	2
8	ALL_CONDS	nCat	NA	4
9	ALL_CONDS	nCat	NA	5
10	ALL_CONDS	nCat	NA	6
11	ALL_CONDS	nCat	NA	9
12	ALL_CONDS	nCat	NA	8
13	ALL_CONDS	nCat	NA	8
14	ALL_CONDS	nCat	NA	5
15	ALL_CONDS	nCat	NA	9
16	ALL_CONDS	nCat	NA	9
17	ALL_CONDS	nCat	NA	4
18	ALL_CONDS	nCat	NA	5
19	ALL_CONDS	nCat	NA	7
20	ALL_CONDS	nCat	NA	10
21	ALL_CONDS	nCat	NA	9
22	ALL_CONDS	nCat	NA	5
23	ALL_CONDS	nCat	NA	2
24	ALL_CONDS	nCat	NA	3
25	ALL_CONDS	nCat	NA	11
26	ALL_CONDS	nCat	NA	8
27	ALL_CONDS	nCat	NA	4
28	ALL_CONDS	nCat	NA	8
29	ALL_CONDS	nCat	NA	4
30	ALL_CONDS	nCat	NA	9
31	ALL_CONDS	nCat	NA	5
32	ALL_CONDS	nCat	NA	3
33	ALL_CONDS	nCat	NA	10
34	ALL_CONDS	nCat	NA	9
35	ALL_CONDS	nCat	NA	5
36	ALL_CONDS	nCat	NA	7
37	ALL_CONDS	nCat	NA	8
38	ALL_CONDS	nCat	NA	9
39	ALL_CONDS	nCat	NA	5
40	ALL_CONDS	nCat	NA	9
41	ALL_CONDS	nCat	NA	2
42	ALL_CONDS	nCat	NA	7
43	ALL_CONDS	nCat	NA	6
44	ALL_CONDS	nCat	NA	6
45	ALL_CONDS	nCat	NA	3
46	ALL_CONDS	nCat	NA	5
47	ALL_CONDS	nCat	NA	3
48	ALL_CONDS	nCat	NA	6
49	ALL_CONDS	nCat	NA	8
50	ALL_CONDS	nCat	NA	9
51	ALL_CONDS	nCat	NA	4
52	ALL_CONDS	nCat	NA	4
53	ALL_CONDS	nCat	NA	8
54	ALL_CONDS	nCat	NA	8
55	ALL_CONDS	nCat	NA	5
56	ALL_CONDS	nCat	NA	8
57	ALL_CONDS	nCat	NA	4
58	ALL_CONDS	nCat	NA	9
59	ALL_CONDS	nCat	NA	11
60	ALL_CONDS	nCat	NA	6
1	A_1	pCatGuess	NA	0.678219595652312
2	A_1	pCatGuess	NA	0.655146783509573
3	A_1	pCatGuess	NA	0.307179610449575
4	A_1	pCatGuess	NA	0.51198385091224
5	A_1	pCatGuess	NA	0.459302517303835
6	A_1	pCatGuess	NA	0.409561132847717
7	A_1	pCatGuess	NA	0.68210545571876
8	A_1	pCatGuess	NA	0.341910391861454
9	A_1	pCatGuess	NA	0.417337920875673
10	A_1	pCatGuess	NA	0.217626720238311
11	A_1	pCatGuess	NA	0.393310973911652
