pnum	cond	param	cat	value
10	1	pContBetween	NA	0.607705263372379
11	1	pContBetween	NA	0.724007145175333
12	1	pContBetween	NA	0.529864826590342
13	1	pContBetween	NA	0.611560376556884
14	1	pContBetween	NA	0.378992727128916
15	1	pContBetween	NA	0.423669004804874
16	1	pContBetween	NA	0.494153815326468
17	1	pContBetween	NA	0.40579132423264
18	1	pContBetween	NA	0.675201160820831
19	1	pContBetween	NA	0.690879468315457
20	1	pContBetween	NA	0.254902967447144
1	2	pContBetween	NA	0.711830832491774
2	2	pContBetween	NA	0.976874326731285
3	2	pContBetween	NA	0.973830099244542
4	2	pContBetween	NA	0.863911141584667
5	2	pContBetween	NA	0.305810648001338
6	2	pContBetween	NA	0.981445573147865
7	2	pContBetween	NA	0.886294672805882
8	2	pContBetween	NA	0.970667484072592
9	2	pContBetween	NA	0.660328128499206
10	2	pContBetween	NA	0.808094596156376
11	2	pContBetween	NA	0.877011180100846
12	2	pContBetween	NA	0.753914823497357
13	2	pContBetween	NA	0.810594227855877
14	2	pContBetween	NA	0.623909195421843
15	2	pContBetween	NA	0.666471789461532
16	2	pContBetween	NA	0.726435882389039
17	2	pContBetween	NA	0.649902003883973
18	2	pContBetween	NA	0.849643106454162
19	2	pContBetween	NA	0.858663568938299
20	2	pContBetween	NA	0.481850102695601
1	3	pContBetween	NA	0.332764637209938
2	3	pContBetween	NA	0.895051792116269
3	3	pContBetween	NA	0.882531775596693
4	3	pContBetween	NA	0.561724024100365
5	3	pContBetween	NA	0.0816768563151627
6	3	pContBetween	NA	0.914379280933549
7	3	pContBetween	NA	0.611456629955275
8	3	pContBetween	NA	0.869810841189495
9	3	pContBetween	NA	0.281862196292746
10	3	pContBetween	NA	0.459508011872563
11	3	pContBetween	NA	0.590111488799978
12	3	pContBetween	NA	0.382158070639431
13	3	pContBetween	NA	0.463533847372802
14	3	pContBetween	NA	0.250898544229907
15	3	pContBetween	NA	0.287464647957037
16	3	pContBetween	NA	0.349011795258132
17	3	pContBetween	NA	0.272615763756453
18	3	pContBetween	NA	0.532903536217559
19	3	pContBetween	NA	0.550881786248277
20	3	pContBetween	NA	0.158073646598436
1	1	pMem	NA	0.651451406078791
2	1	pMem	NA	0.719568976566862
3	1	pMem	NA	0.777689957786255
4	1	pMem	NA	0.785566884620073
5	1	pMem	NA	0.678552779958723
6	1	pMem	NA	0.631310725364357
7	1	pMem	NA	0.804191633468069
8	1	pMem	NA	0.835025535659861
9	1	pMem	NA	0.628490880299814
10	1	pMem	NA	0.730492232345394
11	1	pMem	NA	0.593429354053673
12	1	pMem	NA	0.830804629422347
13	1	pMem	NA	0.724259830117356
14	1	pMem	NA	0.688191018339079
15	1	pMem	NA	0.786816366028894
16	1	pMem	NA	0.72483418241659
17	1	pMem	NA	0.903734337533237
18	1	pMem	NA	0.988112390000529
19	1	pMem	NA	0.897438544508308
20	1	pMem	NA	0.739626189272155
1	2	pMem	NA	0.456466792140255
2	2	pMem	NA	0.535521209601565
3	2	pMem	NA	0.611175231904433
4	2	pMem	NA	0.622085068905867
5	2	pMem	NA	0.486785303933981
6	2	pMem	NA	0.434833779722127
7	2	pMem	NA	0.648556720235859
8	2	pMem	NA	0.694591060338003
9	2	pMem	NA	0.431863560393868
10	2	pMem	NA	0.549121390757868
11	2	pMem	NA	0.396076650555804
12	2	pMem	NA	0.688119106187923
13	2	pMem	NA	0.541328292591391
14	2	pMem	NA	0.497918932088055
15	2	pMem	NA	0.623830993800119
16	2	pMem	NA	0.542042748034972
17	2	pMem	NA	0.808365400883074
18	2	pMem	NA	0.973923538914365
19	2	pMem	NA	0.797231870607004
20	2	pMem	NA	0.560705695977141
1	3	pMem	NA	0.360181873215622
2	3	pMem	NA	0.435935232015782
3	3	pMem	NA	0.513060762883872
4	3	pMem	NA	0.524582097741883
5	3	pMem	NA	0.388678354270241
6	3	pMem	NA	0.340255453373538
7	3	pMem	NA	0.552975707123841
8	3	pMem	NA	0.603883181143644
9	3	pMem	NA	0.337545425248437
10	3	pMem	NA	0.449453600554361
11	3	pMem	NA	0.305373318214712
12	3	pMem	NA	0.596605374482099
13	3	pMem	NA	0.441689330645948
14	3	pMem	NA	0.399313985827335
15	3	pMem	NA	0.52643556668376
16	3	pMem	NA	0.442399120588785
17	3	pMem	NA	0.738738804101019
18	3	pMem	NA	0.961591087456579
19	3	pMem	NA	0.724936574684488
20	3	pMem	NA	0.461085503966322
