pnum	cond	param	cat	value
8	1	contSD	NA	7.75539972333075
9	1	contSD	NA	13.6380870291903
10	1	contSD	NA	2.05190337100509
11	1	contSD	NA	2.26685786190814
12	1	contSD	NA	12.4411359268876
13	1	contSD	NA	14.5382176453675
14	1	contSD	NA	10.3303673915108
15	1	contSD	NA	17.6262614727413
16	1	contSD	NA	4.33661991620324
17	1	contSD	NA	5.30784288437089
18	1	contSD	NA	8.81732114520142
19	1	contSD	NA	9.96745925261707
20	1	contSD	NA	11.6796722012365
1	2	contSD	NA	12.0941313285766
2	2	contSD	NA	15.1466057919213
3	2	contSD	NA	17.7386151779371
4	2	contSD	NA	28.2153005554583
5	2	contSD	NA	14.0262088328821
6	2	contSD	NA	12.7655441196585
7	2	contSD	NA	12.941643165052
8	2	contSD	NA	12.7553997233308
9	2	contSD	NA	18.6380870291903
10	2	contSD	NA	7.05190337100509
11	2	contSD	NA	7.26685786190814
12	2	contSD	NA	17.4411359268876
13	2	contSD	NA	19.5382176453675
14	2	contSD	NA	15.3303673915108
15	2	contSD	NA	22.6262614727413
16	2	contSD	NA	9.33661991620324
17	2	contSD	NA	10.3078428843709
18	2	contSD	NA	13.8173211452014
19	2	contSD	NA	14.9674592526171
20	2	contSD	NA	16.6796722012365
1	3	contSD	NA	22.0941313285766
2	3	contSD	NA	25.1466057919213
3	3	contSD	NA	27.7386151779371
4	3	contSD	NA	38.2153005554583
5	3	contSD	NA	24.0262088328821
6	3	contSD	NA	22.7655441196585
7	3	contSD	NA	22.941643165052
8	3	contSD	NA	22.7553997233308
9	3	contSD	NA	28.6380870291903
10	3	contSD	NA	17.0519033710051
11	3	contSD	NA	17.2668578619081
12	3	contSD	NA	27.4411359268876
13	3	contSD	NA	29.5382176453675
14	3	contSD	NA	25.3303673915108
15	3	contSD	NA	32.6262614727413
16	3	contSD	NA	19.3366199162032
17	3	contSD	NA	20.3078428843709
18	3	contSD	NA	23.8173211452014
19	3	contSD	NA	24.9674592526171
20	3	contSD	NA	26.6796722012365
1	1	nCat	NA	9
2	1	nCat	NA	6
3	1	nCat	NA	6
4	1	nCat	NA	5
5	1	nCat	NA	4
6	1	nCat	NA	4
7	1	nCat	NA	8
8	1	nCat	NA	8
9	1	nCat	NA	10
10	1	nCat	NA	8
11	1	nCat	NA	10
12	1	nCat	NA	5
13	1	nCat	NA	6
14	1	nCat	NA	5
15	1	nCat	NA	11
16	1	nCat	NA	5
17	1	nCat	NA	9
18	1	nCat	NA	7
19	1	nCat	NA	7
20	1	nCat	NA	7
1	1	pCatGuess	NA	0.589864002822013
2	1	pCatGuess	NA	0.385233378595609
3	1	pCatGuess	NA	0.356360707638294
4	1	pCatGuess	NA	0.352991444882081
5	1	pCatGuess	NA	0.782749694653033
6	1	pCatGuess	NA	0.689435821342036
7	1	pCatGuess	NA	0.957558226364118
8	1	pCatGuess	NA	0.0895792566920537
9	1	pCatGuess	NA	0.278155357380126
10	1	pCatGuess	NA	0.373998605941013
11	1	pCatGuess	NA	0.183386328688702
12	1	pCatGuess	NA	0.382552727442639
13	1	pCatGuess	NA	0.613598847734969
14	1	pCatGuess	NA	0.616237036301956
15	1	pCatGuess	NA	0.54289716901432
16	1	pCatGuess	NA	0.651070415236115
17	1	pCatGuess	NA	0.363336075679899
18	1	pCatGuess	NA	0.557585016580516
19	1	pCatGuess	NA	0.41659387484212
20	1	pCatGuess	NA	0.684623945912069
1	1	pContWithin	NA	0.556094919360399
2	1	pContWithin	NA	0.916868610460251
3	1	pContWithin	NA	0.446784004996106
4	1	pContWithin	NA	0.670038940969351
5	1	pContWithin	NA	0.318054678993606
6	1	pContWithin	NA	0.326756394305804
7	1	pContWithin	NA	0.18174277227511
8	1	pContWithin	NA	0.140929513367743
9	1	pContWithin	NA	0.429754762790654
10	1	pContWithin	NA	0.266778323061683
11	1	pContWithin	NA	0.286330427669582
12	1	pContWithin	NA	0.407361797616654
13	1	pContWithin	NA	0.35862126666738
14	1	pContWithin	NA	0.231901950107772
15	1	pContWithin	NA	0.29316079021854
16	1	pContWithin	NA	0.454938748902094
17	1	pContWithin	NA	0.380789933706441
18	1	pContWithin	NA	0.102503831779491
19	1	pContWithin	NA	0.565194711286551
20	1	pContWithin	NA	0.712897726857138
1	2	pContWithin	NA	0.673779251133058
2	2	pContWithin	NA	0.947873214390364
3	2	pContWithin	NA	0.571096624757679
4	2	pContWithin	NA	0.770008851526469
5	2	pContWithin	NA	0.434693674781689
6	2	pContWithin	NA	0.444506479646533
7	2	pContWithin	NA	0.268041029293933
8	2	pContWithin	NA	0.212890216917305
9	2	pContWithin	NA	0.554074737526616
10	2	pContWithin	NA	0.374952096438123
11	2	pContWithin	NA	0.398127437020914
12	2	pContWithin	NA	0.531238666048902
13	2	pContWithin	NA	0.479672893273943
14	2	pContWithin	NA	0.332343945220594
15	2	pContWithin	NA	0.40610712381739
16	2	pContWithin	NA	0.579145023085018
17	2	pContWithin	NA	0.503450767434379
18	2	pContWithin	NA	0.158463024579485
19	2	pContWithin	NA	0.681846800736489
20	2	pContWithin	NA	0.803686984095474
1	3	pContWithin	NA	0.431760546403873
2	3	pContWithin	NA	0.869952836380015
3	3	pContWithin	NA	0.328787695852487
4	3	pContWithin	NA	0.55190265565671
5	3	pContWithin	NA	0.220504954985727
6	3	pContWithin	NA	0.227427857903921
7	3	pContWithin	NA	0.118722429260923
8	3	pContWithin	NA	0.0904962164739289
9	3	pContWithin	NA	0.313705587422331
10	3	pContWithin	NA	0.180786194774316
11	3	pContWithin	NA	0.195718239317262
12	3	pContWithin	NA	0.29423939880143
13	3	pContWithin	NA	0.253250009080093
14	3	pContWithin	NA	0.154778620346231
15	3	pContWithin	NA	0.200995833179044
16	3	pContWithin	NA	0.336097192365207
17	3	pContWithin	NA	0.271663952612767
18	3	pContWithin	NA	0.0647846173539935
19	3	pContWithin	NA	0.440846318935043
20	3	pContWithin	NA	0.600967853835495
1	1	pMem	NA	0.835512506975313
2	1	pMem	NA	0.722110659058369
3	1	pMem	NA	0.724264304347085
4	1	pMem	NA	0.903225191678855
5	1	pMem	NA	0.82839749259593
6	1	pMem	NA	0.928102521571192
7	1	pMem	NA	0.799763675139274
8	1	pMem	NA	0.903377069047606
9	1	pMem	NA	0.756806673199123
10	1	pMem	NA	0.765713253562242
11	1	pMem	NA	0.757797916731838
12	1	pMem	NA	0.796255832836473
13	1	pMem	NA	0.779390983579165
14	1	pMem	NA	0.841281186548876
15	1	pMem	NA	0.739440146383091
16	1	pMem	NA	0.771585831902109
17	1	pMem	NA	0.89604444485784
18	1	pMem	NA	0.874774752350058
19	1	pMem	NA	0.798713500664894
20	1	pMem	NA	0.728137009001944
1	2	pMem	NA	0.754953982995997
2	2	pMem	NA	0.611816780075451
3	2	pMem	NA	0.614368723616144
4	2	pMem	NA	0.849870430880232
5	2	pMem	NA	0.745416131421419
6	2	pMem	NA	0.886743540503725
7	2	pMem	NA	0.707819630075332
8	2	pMem	NA	0.850092145291982
9	2	pMem	NA	0.65367918340039
10	2	pMem	NA	0.664689262338639
11	2	pMem	NA	0.654899094809498
12	2	pMem	NA	0.703298621098634
13	2	pMem	NA	0.681814015241513
14	2	pMem	NA	0.762745638428472
15	2	pMem	NA	0.632524136581922
16	2	pMem	NA	0.672009407052494
17	2	pMem	NA	0.839434509455235
18	2	pMem	NA	0.809050498111835
19	2	pMem	NA	0.706464226032833
20	2	pMem	NA	0.618972902267154
1	3	pMem	NA	0.531261862798811
2	3	pMem	NA	0.367014865324732
3	3	pMem	NA	0.369517710438401
4	3	pMem	NA	0.675591523868675
5	3	pMem	NA	0.518569531177871
6	3	pMem	NA	0.742289221093666
7	3	pMem	NA	0.471236289568796
8	3	pMem	NA	0.675972486953772
9	3	pMem	NA	0.409810485201752
10	3	pMem	NA	0.421714774680208
11	3	pMem	NA	0.411115545851773
12	3	pMem	NA	0.465817256718904
13	3	pMem	NA	0.440809065936796
14	3	pMem	NA	0.541849805179345
15	3	pMem	NA	0.387712167561863
16	3	pMem	NA	0.429788874589606
17	3	pMem	NA	0.657917264697603
18	3	pMem	NA	0.609176580179655
19	3	pMem	NA	0.469605782655152
20	3	pMem	NA	0.374066862022006
