pnum	cond	param	cat	value
17	ALL_CONDS	catMu	6	302.541667463724
18	ALL_CONDS	catMu	0	269.22208356997
18	ALL_CONDS	catMu	1	149.780355865136
18	ALL_CONDS	catMu	2	331.200649890583
18	ALL_CONDS	catMu	3	178.075860116165
18	ALL_CONDS	catMu	4	88.4820615146309
18	ALL_CONDS	catMu	5	117.736870374531
19	ALL_CONDS	catMu	0	180.133901204914
19	ALL_CONDS	catMu	1	151.505456733517
19	ALL_CONDS	catMu	2	31.7393478797749
19	ALL_CONDS	catMu	3	297.892461212352
19	ALL_CONDS	catMu	4	209.61491842987
19	ALL_CONDS	catMu	5	92.4146401947364
19	ALL_CONDS	catMu	6	329.509463895578
20	ALL_CONDS	catMu	0	62.0270648505539
20	ALL_CONDS	catMu	1	91.63324044412
20	ALL_CONDS	catMu	2	238.079493665602
20	ALL_CONDS	catMu	3	120.718988608103
20	ALL_CONDS	catMu	4	271.281442602631
20	ALL_CONDS	catMu	5	152.686144576874
20	ALL_CONDS	catMu	6	0.420608131214976
20	ALL_CONDS	catMu	7	209.644746586215
20	ALL_CONDS	catMu	8	28.9109514788724
20	ALL_CONDS	catMu	9	181.610787535552
21	ALL_CONDS	catMu	0	1.99682936863974
21	ALL_CONDS	catMu	1	329.915923944209
21	ALL_CONDS	catMu	2	238.632821294479
21	ALL_CONDS	catMu	3	270.376911044586
21	ALL_CONDS	catMu	4	118.539288638625
21	ALL_CONDS	catMu	5	302.23996434873
21	ALL_CONDS	catMu	6	88.0547119025141
22	ALL_CONDS	catMu	0	150.39198561525
22	ALL_CONDS	catMu	1	89.3057306245901
22	ALL_CONDS	catMu	2	299.423824290745
22	ALL_CONDS	catMu	3	122.671475487761
22	ALL_CONDS	catMu	4	270.302161992062
22	ALL_CONDS	catMu	5	239.350279049948
22	ALL_CONDS	catMu	6	58.514628699515
23	ALL_CONDS	catMu	0	151.052708406933
23	ALL_CONDS	catMu	1	297.440538160969
23	ALL_CONDS	catMu	2	210.333362701815
23	ALL_CONDS	catMu	3	118.732688827906
23	ALL_CONDS	catMu	4	91.38964737067
23	ALL_CONDS	catMu	5	59.453164095059
23	ALL_CONDS	catMu	6	242.4464187501
23	ALL_CONDS	catMu	7	328.718671848066
24	ALL_CONDS	catMu	0	0.139118229970336
24	ALL_CONDS	catMu	1	29.1558163203299
24	ALL_CONDS	catMu	2	242.319254575297
24	ALL_CONDS	catMu	3	329.168872982729
24	ALL_CONDS	catMu	4	122.397716834676
24	ALL_CONDS	catMu	5	297.131105513312
24	ALL_CONDS	catMu	6	271.49874083139
25	ALL_CONDS	catMu	0	271.050849084277
25	ALL_CONDS	catMu	1	239.757344295736
25	ALL_CONDS	catMu	2	121.754838790745
25	ALL_CONDS	catMu	3	2.96000710409135
25	ALL_CONDS	catMu	4	211.839969044086
25	ALL_CONDS	catMu	5	330.586338326801
25	ALL_CONDS	catMu	6	152.487506738864
25	ALL_CONDS	catMu	7	300.169194627553
26	ALL_CONDS	catMu	0	150.900853693485
26	ALL_CONDS	catMu	1	90.9719731081277
26	ALL_CONDS	catMu	2	179.963124501519
26	ALL_CONDS	catMu	3	208.895094999578
26	ALL_CONDS	catMu	4	28.0077177355997
26	ALL_CONDS	catMu	5	120.218821112998
26	ALL_CONDS	catMu	6	57.0131379822269
27	ALL_CONDS	catMu	0	300.860721065663
27	ALL_CONDS	catMu	1	61.4144965843298
27	ALL_CONDS	catMu	2	120.36203649547
27	ALL_CONDS	catMu	3	182.320682221558
27	ALL_CONDS	catMu	4	332.163263491821
27	ALL_CONDS	catMu	5	32.7229852052405
27	ALL_CONDS	catMu	6	271.933367744554
28	ALL_CONDS	catMu	0	30.8203760487959
28	ALL_CONDS	catMu	1	150.565621543676
28	ALL_CONDS	catMu	2	57.9929348286241
28	ALL_CONDS	catMu	3	331.084859754425
28	ALL_CONDS	catMu	4	238.320471562911
28	ALL_CONDS	catMu	5	120.751377676148
28	ALL_CONDS	catMu	6	269.548893091734
28	ALL_CONDS	catMu	7	88.78786888998
29	ALL_CONDS	catMu	0	151.937195874285
29	ALL_CONDS	catMu	1	298.9380616704
29	ALL_CONDS	catMu	2	181.596410864498
29	ALL_CONDS	catMu	3	239.059853299521
29	ALL_CONDS	catMu	4	330.032110239845
29	ALL_CONDS	catMu	5	118.669406781904
29	ALL_CONDS	catMu	6	359.496997753624
29	ALL_CONDS	catMu	7	91.3548629824072
29	ALL_CONDS	catMu	8	28.4807364265434
29	ALL_CONDS	catMu	9	60.4916068101302
29	ALL_CONDS	catMu	10	211.783777227625
30	ALL_CONDS	catMu	0	58.4337426284328
30	ALL_CONDS	catMu	1	120.742629447486
30	ALL_CONDS	catMu	2	88.675872055348
30	ALL_CONDS	catMu	3	298.734781646635
30	ALL_CONDS	catMu	4	238.388069280423
30	ALL_CONDS	catMu	5	327.126707590185
31	ALL_CONDS	catMu	0	267.350505578332
31	ALL_CONDS	catMu	1	91.5034742821008
31	ALL_CONDS	catMu	2	211.336402893998
31	ALL_CONDS	catMu	3	117.410199939273
31	ALL_CONDS	catMu	4	2.31522097438574
31	ALL_CONDS	catMu	5	178.748640690465
31	ALL_CONDS	catMu	6	148.034929866437
31	ALL_CONDS	catMu	7	330.849219233729
31	ALL_CONDS	catMu	8	300.281137551181
31	ALL_CONDS	catMu	9	240.397141361609
32	ALL_CONDS	catMu	0	28.7510089525022
32	ALL_CONDS	catMu	1	358.572294989135
32	ALL_CONDS	catMu	2	269.699230584316
33	ALL_CONDS	catMu	0	270.367180666421
33	ALL_CONDS	catMu	1	330.046186689287
33	ALL_CONDS	catMu	2	62.0929786060005
34	ALL_CONDS	catMu	0	297.449331318028
34	ALL_CONDS	catMu	1	238.731565471273
34	ALL_CONDS	catMu	2	30.3613390708342
34	ALL_CONDS	catMu	3	178.811962075531
34	ALL_CONDS	catMu	4	331.953165925574
34	ALL_CONDS	catMu	5	359.527273013256
34	ALL_CONDS	catMu	6	152.022986114491
35	ALL_CONDS	catMu	0	327.4879888664
35	ALL_CONDS	catMu	1	149.355179353617
35	ALL_CONDS	catMu	2	57.5658404678106
35	ALL_CONDS	catMu	3	179.130371434148
35	ALL_CONDS	catMu	4	92.8886541835964
35	ALL_CONDS	catMu	5	121.661745125894
35	ALL_CONDS	catMu	6	208.081801353022
35	ALL_CONDS	catMu	7	0.049609643407166
35	ALL_CONDS	catMu	8	242.948828893248
36	ALL_CONDS	catMu	0	328.990489632357
36	ALL_CONDS	catMu	1	178.456161255017
36	ALL_CONDS	catMu	2	359.653120066971
37	ALL_CONDS	catMu	0	182.036151192617
37	ALL_CONDS	catMu	1	271.91091503296
37	ALL_CONDS	catMu	2	121.717978800181
37	ALL_CONDS	catMu	3	91.4174780719914
37	ALL_CONDS	catMu	4	1.79134459700435
37	ALL_CONDS	catMu	5	300.757213432342
37	ALL_CONDS	catMu	6	151.348800910637
38	ALL_CONDS	catMu	0	87.8215988427401
38	ALL_CONDS	catMu	1	120.890330594033
38	ALL_CONDS	catMu	2	357.737626430579
38	ALL_CONDS	catMu	3	240.269394067582
38	ALL_CONDS	catMu	4	212.105364235584
38	ALL_CONDS	catMu	5	329.237358505838
38	ALL_CONDS	catMu	6	270.997505810112
38	ALL_CONDS	catMu	7	151.370320638176
38	ALL_CONDS	catMu	8	301.363105026539
39	ALL_CONDS	catMu	0	59.3050467227586
39	ALL_CONDS	catMu	1	151.228638864588
39	ALL_CONDS	catMu	2	267.268035097048
39	ALL_CONDS	catMu	3	88.444378266111
39	ALL_CONDS	catMu	4	180.256788878236
39	ALL_CONDS	catMu	5	302.971888981294
39	ALL_CONDS	catMu	6	207.941606418695
39	ALL_CONDS	catMu	7	32.6501050111838
40	ALL_CONDS	catMu	0	2.04035390261561
40	ALL_CONDS	catMu	1	147.354408065323
40	ALL_CONDS	catMu	2	237.611289394554
40	ALL_CONDS	catMu	3	178.406016515102
41	ALL_CONDS	catMu	0	328.759263243992
41	ALL_CONDS	catMu	1	179.146086039953
41	ALL_CONDS	catMu	2	92.2244794364087
41	ALL_CONDS	catMu	3	117.86766370805
41	ALL_CONDS	catMu	4	268.60390616348
41	ALL_CONDS	catMu	5	147.293700966518
41	ALL_CONDS	catMu	6	357.007403992116
42	ALL_CONDS	catMu	0	60.9338457039557
42	ALL_CONDS	catMu	1	88.4696143954061
42	ALL_CONDS	catMu	2	242.641199565958
42	ALL_CONDS	catMu	3	302.133198141586
42	ALL_CONDS	catMu	4	329.290338801686
42	ALL_CONDS	catMu	5	207.905186141375
43	ALL_CONDS	catMu	0	298.783018286806
43	ALL_CONDS	catMu	1	29.3905015806668
43	ALL_CONDS	catMu	2	359.370142672677
43	ALL_CONDS	catMu	3	181.822381305043
43	ALL_CONDS	catMu	4	61.8161280979402
43	ALL_CONDS	catMu	5	269.687690768391
43	ALL_CONDS	catMu	6	329.64783897344
43	ALL_CONDS	catMu	7	150.53811799502
43	ALL_CONDS	catMu	8	88.180498987902
44	ALL_CONDS	catMu	0	31.7270530373789
44	ALL_CONDS	catMu	1	240.235606227536
44	ALL_CONDS	catMu	2	2.77715071476996
44	ALL_CONDS	catMu	3	298.845455184113
45	ALL_CONDS	catMu	0	239.935228090268
45	ALL_CONDS	catMu	1	29.548762768507
45	ALL_CONDS	catMu	2	148.575821564533
45	ALL_CONDS	catMu	3	119.5123829199
45	ALL_CONDS	catMu	4	181.805238265079
45	ALL_CONDS	catMu	5	330.561613898724
45	ALL_CONDS	catMu	6	57.8816758110188
45	ALL_CONDS	catMu	7	89.7917395122349
45	ALL_CONDS	catMu	8	269.669278162066
45	ALL_CONDS	catMu	9	210.654369067401
1	A	catSD	NA	7.6227938098922
2	A	catSD	NA	8.06268097692572
3	A	catSD	NA	6.87104883203069
4	A	catSD	NA	5.42546628700435
5	A	catSD	NA	8.23384686280675
6	A	catSD	NA	5.29139533923335
7	A	catSD	NA	4.1578356935188
8	A	catSD	NA	5.77648858047073
9	A	catSD	NA	7.05708633852624
10	A	catSD	NA	8.50223383652397
11	A	catSD	NA	9.47022097944716
12	A	catSD	NA	9.18533274235724
13	A	catSD	NA	2.03968066292603
14	A	catSD	NA	7.34651816443093
15	A	catSD	NA	7.08326001032329
1	A	catSelectivity	NA	14.8323232182085
2	A	catSelectivity	NA	11.0182389127646
3	A	catSelectivity	NA	8.49567250718134
4	A	catSelectivity	NA	7.13042736909375
5	A	catSelectivity	NA	6.23251128705994
6	A	catSelectivity	NA	8.21439777349946
7	A	catSelectivity	NA	5.26518957118278
8	A	catSelectivity	NA	7.65109295726998
9	A	catSelectivity	NA	15.3131979051454
10	A	catSelectivity	NA	9.51757968823826
11	A	catSelectivity	NA	12.5610994304506
12	A	catSelectivity	NA	15.1462408046575
13	A	catSelectivity	NA	10.5260156668194
14	A	catSelectivity	NA	4.3379926843122
15	A	catSelectivity	NA	6.19548964763872
1	A	contSD	NA	11.6602877715505
2	A	contSD	NA	2.89558503893993
3	A	contSD	NA	6.80305623582604
4	A	contSD	NA	4.28712363765784
5	A	contSD	NA	14.3269235472672
6	A	contSD	NA	12.4580797559143
7	A	contSD	NA	3.2558001165887
8	A	contSD	NA	10.9910084250286
9	A	contSD	NA	7.03439084053386
10	A	contSD	NA	16.2315610750358
11	A	contSD	NA	12.1673267733112
12	A	contSD	NA	10.4675200792101
13	A	contSD	NA	17.5906357249518
14	A	contSD	NA	12.5812486945433
15	A	contSD	NA	3.0461524785578
16	B	contSD	NA	16.481752719228
17	B	contSD	NA	12.6852619018518
18	B	contSD	NA	28.0201737562361
19	B	contSD	NA	19.595774840516
20	B	contSD	NA	20.2057055159133
21	B	contSD	NA	16.5774769044336
22	B	contSD	NA	19.4001440689238
23	B	contSD	NA	22.9119895759513
24	B	contSD	NA	10.7796818073395
25	B	contSD	NA	20.1337847392545
26	B	contSD	NA	11.8206161435326
27	B	contSD	NA	12.6068043297513
28	B	contSD	NA	9.53138081838844
29	B	contSD	NA	16.8193820077305
30	B	contSD	NA	16.1586770240288
31	C	contSD	NA	25.9150912718035
32	C	contSD	NA	28.9710900217239
33	C	contSD	NA	27.9707100793943
34	C	contSD	NA	24.0771854446903
35	C	contSD	NA	23.4078884453973
36	C	contSD	NA	34.8860099366184
37	C	contSD	NA	19.2805642156867
38	C	contSD	NA	24.2859557974846
39	C	contSD	NA	22.3084256448409
40	C	contSD	NA	33.0645747085598
41	C	contSD	NA	32.4782402596445
42	C	contSD	NA	28.4104029958295
43	C	contSD	NA	27.6577868168059
44	C	contSD	NA	22.6921133857752
45	C	contSD	NA	26.9240897689728
1	ALL_CONDS	nCat	NA	6
2	ALL_CONDS	nCat	NA	7
3	ALL_CONDS	nCat	NA	5
4	ALL_CONDS	nCat	NA	6
5	ALL_CONDS	nCat	NA	6
6	ALL_CONDS	nCat	NA	8
7	ALL_CONDS	nCat	NA	3
8	ALL_CONDS	nCat	NA	5
9	ALL_CONDS	nCat	NA	6
10	ALL_CONDS	nCat	NA	7
11	ALL_CONDS	nCat	NA	6
12	ALL_CONDS	nCat	NA	6
13	ALL_CONDS	nCat	NA	6
14	ALL_CONDS	nCat	NA	8
15	ALL_CONDS	nCat	NA	2
16	ALL_CONDS	nCat	NA	3
17	ALL_CONDS	nCat	NA	7
18	ALL_CONDS	nCat	NA	6
19	ALL_CONDS	nCat	NA	7
20	ALL_CONDS	nCat	NA	10
21	ALL_CONDS	nCat	NA	7
22	ALL_CONDS	nCat	NA	7
23	ALL_CONDS	nCat	NA	8
24	ALL_CONDS	nCat	NA	7
25	ALL_CONDS	nCat	NA	8
26	ALL_CONDS	nCat	NA	7
27	ALL_CONDS	nCat	NA	7
28	ALL_CONDS	nCat	NA	8
29	ALL_CONDS	nCat	NA	11
30	ALL_CONDS	nCat	NA	6
31	ALL_CONDS	nCat	NA	10
32	ALL_CONDS	nCat	NA	3
33	ALL_CONDS	nCat	NA	3
34	ALL_CONDS	nCat	NA	7
35	ALL_CONDS	nCat	NA	9
36	ALL_CONDS	nCat	NA	3
37	ALL_CONDS	nCat	NA	7
38	ALL_CONDS	nCat	NA	9
39	ALL_CONDS	nCat	NA	8
40	ALL_CONDS	nCat	NA	4
41	ALL_CONDS	nCat	NA	7
42	ALL_CONDS	nCat	NA	6
43	ALL_CONDS	nCat	NA	9
44	ALL_CONDS	nCat	NA	4
45	ALL_CONDS	nCat	NA	10
1	A	pCatGuess	NA	0.674727688832099
2	A	pCatGuess	NA	0.495484046249101
3	A	pCatGuess	NA	0.569536492356304
4	A	pCatGuess	NA	0.269402310587918
5	A	pCatGuess	NA	0.995682616965251
6	A	pCatGuess	NA	0.611776722556715
7	A	pCatGuess	NA	0.288158991333759
8	A	pCatGuess	NA	0.521602065587639
9	A	pCatGuess	NA	0.554541634115062
10	A	pCatGuess	NA	0.786578404971241
11	A	pCatGuess	NA	0.544022351005728
12	A	pCatGuess	NA	0.615548797654477
13	A	pCatGuess	NA	0.490761894192972
14	A	pCatGuess	NA	0.730915712939265
15	A	pCatGuess	NA	0.495341987826026
1	A	pContBetween	NA	0.614165315512617
2	A	pContBetween	NA	0.642964375390313
3	A	pContBetween	NA	0.44362091898339
4	A	pContBetween	NA	0.260834503430595
5	A	pContBetween	NA	0.45012885823234
6	A	pContBetween	NA	0.806837439560324
7	A	pContBetween	NA	0.82915846466984
8	A	pContBetween	NA	0.997994840513418
9	A	pContBetween	NA	0.727901599017312
10	A	pContBetween	NA	0.633356961563295
11	A	pContBetween	NA	0.838647176326891
12	A	pContBetween	NA	0.634618987613262
13	A	pContBetween	NA	0.671404860380242
14	A	pContBetween	NA	0.363970447454834
15	A	pContBetween	NA	0.780514853232333
16	B	pContBetween	NA	0.68236540895613
17	B	pContBetween	NA	0.654773062291728
18	B	pContBetween	NA	0.572811605618165
19	B	pContBetween	NA	0.549231467370506
20	B	pContBetween	NA	0.751768926180061
21	B	pContBetween	NA	0.902993472736097
22	B	pContBetween	NA	0.927843613965016
23	B	pContBetween	NA	0.81498968529273
24	B	pContBetween	NA	0.666156494277755
25	B	pContBetween	NA	0.658357808885542
26	B	pContBetween	NA	0.819679512184562
27	B	pContBetween	NA	0.654457272362707
28	B	pContBetween	NA	0.896105890370044
29	B	pContBetween	NA	0.50269112189444
30	B	pContBetween	NA	0.76195858664913
31	C	pContBetween	NA	0.485151593567149
32	C	pContBetween	NA	0.356645566014893
33	C	pContBetween	NA	0.26669780768696
34	C	pContBetween	NA	0.343182795184065
35	C	pContBetween	NA	0.68324571726363
36	C	pContBetween	NA	0.125820831885597
37	C	pContBetween	NA	0.165585596534381
38	C	pContBetween	NA	0.154351003836868
39	C	pContBetween	NA	0.184961202110006
40	C	pContBetween	NA	0.201766313100314
41	C	pContBetween	NA	0.214227606324404
42	C	pContBetween	NA	0.534115171447427
43	C	pContBetween	NA	0.247419443559134
44	C	pContBetween	NA	0.461463386820851
45	C	pContBetween	NA	0.43266350339352
1	A	pMem	NA	0.743226625965274
2	A	pMem	NA	0.7185239421258
3	A	pMem	NA	0.75060604036014
4	A	pMem	NA	0.800181884556218
5	A	pMem	NA	0.881978493335489
6	A	pMem	NA	0.899675785796938
7	A	pMem	NA	0.875178221903525
8	A	pMem	NA	0.787445277703718
9	A	pMem	NA	0.856461988778764
10	A	pMem	NA	0.813350855698443
11	A	pMem	NA	0.789403679055832
12	A	pMem	NA	0.860592961757124
13	A	pMem	NA	0.801325097487995
14	A	pMem	NA	0.772121130120447
15	A	pMem	NA	0.786432547033657
16	B	pMem	NA	0.825438310560671
17	B	pMem	NA	0.704280663468526
18	B	pMem	NA	0.616138287916389
19	B	pMem	NA	0.600666556982972
20	B	pMem	NA	0.672864625375372
21	B	pMem	NA	0.631954443987074
22	B	pMem	NA	0.894392223074645
23	B	pMem	NA	0.870099894860882
24	B	pMem	NA	0.766551685657269
25	B	pMem	NA	0.50383031477237
26	B	pMem	NA	0.55540304799825
27	B	pMem	NA	0.487597767219985
28	B	pMem	NA	0.596645587848818
29	B	pMem	NA	0.762053200127149
30	B	pMem	NA	0.917958892350305
31	C	pMem	NA	0.900157257409397
32	C	pMem	NA	0.661249741115729
33	C	pMem	NA	0.367431974117618
34	C	pMem	NA	0.252003678360482
35	C	pMem	NA	0.435378215898431
36	C	pMem	NA	0.458351474327076
37	C	pMem	NA	0.425841802917027
38	C	pMem	NA	0.417260968741993
39	C	pMem	NA	0.904066346449834
40	C	pMem	NA	0.318142826478587
41	C	pMem	NA	0.361801128159672
42	C	pMem	NA	0.49406330244908
43	C	pMem	NA	0.714000768315587
44	C	pMem	NA	0.432186218955796
45	C	pMem	NA	0.428304616137941
