pnum	cond	param	cat	value
4	1	pCatGuess	NA	0.864499896879821
5	1	pCatGuess	NA	0.585443145834694
6	1	pCatGuess	NA	0.27695516263199
7	1	pCatGuess	NA	0.5376464308619
8	1	pCatGuess	NA	0.693435106896818
9	1	pCatGuess	NA	0.213068671338045
10	1	pCatGuess	NA	0.297959169297242
11	1	pCatGuess	NA	0.688562340556126
12	1	pCatGuess	NA	0.425961490394843
13	1	pCatGuess	NA	0.759873900988173
14	1	pCatGuess	NA	0.279568176745717
15	1	pCatGuess	NA	0.139296799349409
16	1	pCatGuess	NA	0.554492082580027
17	1	pCatGuess	NA	0.262317490412364
18	1	pCatGuess	NA	0.449267979442236
19	1	pCatGuess	NA	0.43891975951503
20	1	pCatGuess	NA	0.8815682676156
1	1	pContBetween	NA	0.953796174239209
2	1	pContBetween	NA	0.642850112971028
3	1	pContBetween	NA	0.696805203345587
4	1	pContBetween	NA	0.573641436155114
5	1	pContBetween	NA	0.35950683051003
6	1	pContBetween	NA	0.667914945854327
7	1	pContBetween	NA	0.903380173640213
8	1	pContBetween	NA	0.532619827393576
9	1	pContBetween	NA	0.195434827355389
10	1	pContBetween	NA	0.332881820588695
11	1	pContBetween	NA	0.445146212687032
12	1	pContBetween	NA	0.701380938106614
13	1	pContBetween	NA	0.428642128907925
14	1	pContBetween	NA	0.757717558501989
15	1	pContBetween	NA	0.96664561421419
16	1	pContBetween	NA	0.702700080836453
17	1	pContBetween	NA	0.363145494348349
18	1	pContBetween	NA	0.820650492517257
19	1	pContBetween	NA	0.459608080092411
20	1	pContBetween	NA	0.621539919912226
1	2	pContBetween	NA	0.976509476984565
2	2	pContBetween	NA	0.783767134509844
3	2	pContBetween	NA	0.822317803475017
4	2	pContBetween	NA	0.730413957913519
5	2	pContBetween	NA	0.530585445138753
6	2	pContBetween	NA	0.801988588417819
7	2	pContBetween	NA	0.949566959108198
8	2	pContBetween	NA	0.696495500999519
9	2	pContBetween	NA	0.328478419093372
10	2	pContBetween	NA	0.501205078445674
11	2	pContBetween	NA	0.617676597890546
12	2	pContBetween	NA	0.825473769589811
13	2	pContBetween	NA	0.601712731139819
14	2	pContBetween	NA	0.862973133052334
15	2	pContBetween	NA	0.983153836793118
16	2	pContBetween	NA	0.826380430706121
17	2	pContBetween	NA	0.534510625946478
18	2	pContBetween	NA	0.902098412282262
19	2	pContBetween	NA	0.631365541128472
20	2	pContBetween	NA	0.767828404385455
1	3	pContBetween	NA	0.918892029435288
2	3	pContBetween	NA	0.496939049734082
3	3	pContBetween	NA	0.557773408506144
4	3	pContBetween	NA	0.424756793180951
5	3	pContBetween	NA	0.235501049990134
6	3	pContBetween	NA	0.524672374630011
7	3	pContBetween	NA	0.836902516360681
8	3	pContBetween	NA	0.38477362850592
9	3	pContBetween	NA	0.117629206074084
10	3	pContBetween	NA	0.214977387168957
11	3	pContBetween	NA	0.305699592090723
12	3	pContBetween	NA	0.563131869820392
13	3	pContBetween	NA	0.291648033938692
14	3	pContBetween	NA	0.631860463559748
15	3	pContBetween	NA	0.940846412926612
16	3	pContBetween	NA	0.564682681596732
17	3	pContBetween	NA	0.238351686841156
18	3	pContBetween	NA	0.715197109066426
19	3	pContBetween	NA	0.318229444233359
20	3	pContBetween	NA	0.474045734441388
1	1	pMem	NA	0.669737571788921
2	1	pMem	NA	0.795963220827836
3	1	pMem	NA	0.746327639540802
4	1	pMem	NA	0.868453809540677
5	1	pMem	NA	0.945382086027897
6	1	pMem	NA	0.727262625340265
7	1	pMem	NA	0.645124717590838
8	1	pMem	NA	0.784746580922927
9	1	pMem	NA	0.836004870706688
10	1	pMem	NA	0.920899928762021
11	1	pMem	NA	0.624425777103662
12	1	pMem	NA	0.764900838588133
13	1	pMem	NA	0.752089339311961
14	1	pMem	NA	0.925598767523246
15	1	pMem	NA	0.809939563868363
16	1	pMem	NA	0.855581974912825
17	1	pMem	NA	0.769103911697422
18	1	pMem	NA	0.722090010018881
19	1	pMem	NA	0.882717827886645
20	1	pMem	NA	0.901613455221625
1	2	pMem	NA	0.427269179218036
2	2	pMem	NA	0.58934364648043
3	2	pMem	NA	0.519769983462156
4	2	pMem	NA	0.708344315279637
5	2	pMem	NA	0.864271131340296
6	2	pMem	NA	0.495194728706803
7	2	pMem	NA	0.40075440193351
8	2	pMem	NA	0.572863739124673
9	2	pMem	NA	0.652216796928135
10	2	pMem	NA	0.810711139228861
11	2	pMem	NA	0.379511153032917
12	2	pMem	NA	0.544814121189919
13	2	pMem	NA	0.527419134300833
14	2	pMem	NA	0.820681028893423
15	2	pMem	NA	0.610548293455229
16	2	pMem	NA	0.685479613646672
17	2	pMem	NA	0.55064035163746
18	2	pMem	NA	0.488715045404542
19	2	pMem	NA	0.734665272060189
20	2	pMem	NA	0.771232173795683
1	3	pMem	NA	0.551565600459796
2	3	pMem	NA	0.702922315347534
3	3	pMem	NA	0.640865165720106
4	3	pMem	NA	0.800169864390705
5	3	pMem	NA	0.913031726179479
6	3	pMem	NA	0.617931647566372
7	3	pMem	NA	0.524399915463113
8	3	pMem	NA	0.688591963086544
9	3	pMem	NA	0.755616952735479
10	3	pMem	NA	0.87595144502323
11	3	pMem	NA	0.502094076492105
12	3	pMem	NA	0.663680400917427
13	3	pMem	NA	0.647892138700299
14	3	pMem	NA	0.882981100126818
15	3	pMem	NA	0.721038252884828
16	3	pMem	NA	0.782291405043654
17	3	pMem	NA	0.668909785352744
18	3	pMem	NA	0.611792341413526
19	3	pMem	NA	0.820306116887344
20	3	pMem	NA	0.847520107750243
