pnum	cond	param	cat	value
14	1	contSD	NA	13.2265283340917
15	1	contSD	NA	17.2180373173906
16	1	contSD	NA	16.8579892255295
17	1	contSD	NA	13.9485148179721
18	1	contSD	NA	22.9164448652315
19	1	contSD	NA	21.0940366887681
20	1	contSD	NA	12.7101223168927
21	1	contSD	NA	9.32766343477745
22	1	contSD	NA	26.6634421879867
23	1	contSD	NA	19.5241522723374
24	1	contSD	NA	21.3511610527931
25	1	contSD	NA	27.0376812836006
26	1	contSD	NA	5.31786698207882
27	1	contSD	NA	24.6276357274878
28	1	contSD	NA	16.67073822297
29	1	contSD	NA	25.9858202075338
30	1	contSD	NA	24.5708487454181
1	2	contSD	NA	24.1571372875418
2	2	contSD	NA	25.8295899444782
3	2	contSD	NA	18.3219936055577
4	2	contSD	NA	31.9413932260129
5	2	contSD	NA	31.2805498095189
6	2	contSD	NA	19.8748911677778
7	2	contSD	NA	27.6786764560082
8	2	contSD	NA	27.3859516704394
9	2	contSD	NA	23.5292580185345
10	2	contSD	NA	24.0948844932955
11	2	contSD	NA	25.5612144381213
12	2	contSD	NA	15.0947530418296
13	2	contSD	NA	21.9254061233594
14	2	contSD	NA	17.2265283340917
15	2	contSD	NA	21.2180373173906
16	2	contSD	NA	20.8579892255295
17	2	contSD	NA	17.9485148179721
18	2	contSD	NA	26.9164448652315
19	2	contSD	NA	25.0940366887681
20	2	contSD	NA	16.7101223168927
21	2	contSD	NA	13.3276634347774
22	2	contSD	NA	30.6634421879867
23	2	contSD	NA	23.5241522723374
24	2	contSD	NA	25.3511610527931
25	2	contSD	NA	31.0376812836006
26	2	contSD	NA	9.31786698207882
27	2	contSD	NA	28.6276357274878
28	2	contSD	NA	20.67073822297
29	2	contSD	NA	29.9858202075338
30	2	contSD	NA	28.5708487454181
1	1	nCat	NA	0
2	1	nCat	NA	0
3	1	nCat	NA	0
4	1	nCat	NA	0
5	1	nCat	NA	0
6	1	nCat	NA	0
7	1	nCat	NA	0
8	1	nCat	NA	0
9	1	nCat	NA	0
10	1	nCat	NA	0
11	1	nCat	NA	0
12	1	nCat	NA	0
13	1	nCat	NA	0
14	1	nCat	NA	0
15	1	nCat	NA	0
16	1	nCat	NA	0
17	1	nCat	NA	0
18	1	nCat	NA	0
19	1	nCat	NA	0
20	1	nCat	NA	0
21	1	nCat	NA	0
22	1	nCat	NA	0
23	1	nCat	NA	0
24	1	nCat	NA	0
25	1	nCat	NA	0
26	1	nCat	NA	0
27	1	nCat	NA	0
28	1	nCat	NA	0
29	1	nCat	NA	0
30	1	nCat	NA	0
1	1	pCatGuess	NA	0
2	1	pCatGuess	NA	0
3	1	pCatGuess	NA	0
4	1	pCatGuess	NA	0
5	1	pCatGuess	NA	0
6	1	pCatGuess	NA	0
7	1	pCatGuess	NA	0
8	1	pCatGuess	NA	0
9	1	pCatGuess	NA	0
10	1	pCatGuess	NA	0
11	1	pCatGuess	NA	0
12	1	pCatGuess	NA	0
13	1	pCatGuess	NA	0
14	1	pCatGuess	NA	0
15	1	pCatGuess	NA	0
16	1	pCatGuess	NA	0
17	1	pCatGuess	NA	0
18	1	pCatGuess	NA	0
19	1	pCatGuess	NA	0
20	1	pCatGuess	NA	0
21	1	pCatGuess	NA	0
22	1	pCatGuess	NA	0
23	1	pCatGuess	NA	0
24	1	pCatGuess	NA	0
25	1	pCatGuess	NA	0
26	1	pCatGuess	NA	0
27	1	pCatGuess	NA	0
28	1	pCatGuess	NA	0
29	1	pCatGuess	NA	0
30	1	pCatGuess	NA	0
1	1	pContBetween	NA	0
2	1	pContBetween	NA	0
3	1	pContBetween	NA	0
4	1	pContBetween	NA	0
5	1	pContBetween	NA	0
6	1	pContBetween	NA	0
7	1	pContBetween	NA	0
8	1	pContBetween	NA	0
9	1	pContBetween	NA	0
10	1	pContBetween	NA	0
11	1	pContBetween	NA	0
12	1	pContBetween	NA	0
13	1	pContBetween	NA	0
14	1	pContBetween	NA	0
15	1	pContBetween	NA	0
16	1	pContBetween	NA	0
17	1	pContBetween	NA	0
18	1	pContBetween	NA	0
19	1	pContBetween	NA	0
20	1	pContBetween	NA	0
21	1	pContBetween	NA	0
22	1	pContBetween	NA	0
23	1	pContBetween	NA	0
24	1	pContBetween	NA	0
25	1	pContBetween	NA	0
26	1	pContBetween	NA	0
27	1	pContBetween	NA	0
28	1	pContBetween	NA	0
29	1	pContBetween	NA	0
30	1	pContBetween	NA	0
1	1	pMem	NA	0.615219631682062
2	1	pMem	NA	0.678643790283441
3	1	pMem	NA	0.833798660971128
4	1	pMem	NA	0.814758328391196
5	1	pMem	NA	0.722867693291651
6	1	pMem	NA	0.602179897002398
7	1	pMem	NA	0.777806485207326
8	1	pMem	NA	0.811398157066196
9	1	pMem	NA	0.574297805603582
10	1	pMem	NA	0.675500614942401
11	1	pMem	NA	0.636368790871215
12	1	pMem	NA	0.768290173475254
13	1	pMem	NA	0.632394565739799
14	1	pMem	NA	0.726669374598954
15	1	pMem	NA	0.769064877820589
16	1	pMem	NA	0.767990000206547
17	1	pMem	NA	0.965434010358871
18	1	pMem	NA	0.938978620403136
19	1	pMem	NA	0.865957062531501
20	1	pMem	NA	0.722175396820301
21	1	pMem	NA	0.751510547662033
22	1	pMem	NA	0.814381333987506
23	1	pMem	NA	0.785617581231779
24	1	pMem	NA	0.953460697729179
25	1	pMem	NA	0.6366255549373
26	1	pMem	NA	0.76500442669276
27	1	pMem	NA	0.961630995923381
28	1	pMem	NA	0.735419177848444
29	1	pMem	NA	0.779611733475569
30	1	pMem	NA	0.817075271996604
1	2	pMem	NA	0.566922675516326
2	2	pMem	NA	0.633566100046703
3	2	pMem	NA	0.8042059450841
4	2	pMem	NA	0.782659116716154
5	2	pMem	NA	0.681078194757088
6	2	pMem	NA	0.553434255599874
7	2	pMem	NA	0.741336964058699
8	2	pMem	NA	0.778874710531457
9	2	pMem	NA	0.524831569461138
10	2	pMem	NA	0.630222259598455
11	2	pMem	NA	0.588952816455614
12	2	pMem	NA	0.730799296490068
13	2	pMem	NA	0.58479848540254
14	2	pMem	NA	0.68520349418155
15	2	pMem	NA	0.731655567881372
16	2	pMem	NA	0.730467593687115
17	2	pMem	NA	0.958101653190066
18	2	pMem	NA	0.926461841366887
19	2	pMem	NA	0.840998354007701
20	2	pMem	NA	0.680327670693037
21	2	pMem	NA	0.712321300809919
22	2	pMem	NA	0.782234255918973
23	2	pMem	NA	0.750018079002241
24	2	pMem	NA	0.943736502972064
25	2	pMem	NA	0.589221449387203
26	2	pMem	NA	0.72717070351782
27	2	pMem	NA	0.953530749034671
28	2	pMem	NA	0.69472304929513
29	2	pMem	NA	0.743340741571613
30	2	pMem	NA	0.78527173582233
