pnum	cond	param	cat	value
14	1	contSD	NA	14.994547512974
15	1	contSD	NA	18.9444769219263
16	1	contSD	NA	15.2541847359319
17	1	contSD	NA	9.08175679178943
18	1	contSD	NA	20.9720068305629
19	1	contSD	NA	23.4594210607193
20	1	contSD	NA	15.6244967894661
21	1	contSD	NA	9.39678710337359
22	1	contSD	NA	29.3381177513371
23	1	contSD	NA	18.9842737046567
24	1	contSD	NA	22.2123377223908
25	1	contSD	NA	26.7316021734699
26	1	contSD	NA	5.88668447651592
27	1	contSD	NA	23.286418319531
28	1	contSD	NA	14.0144821190819
29	1	contSD	NA	22.7391086237257
30	1	contSD	NA	23.5110561653351
1	2	contSD	NA	31.7100701441462
2	2	contSD	NA	33.824614459794
3	2	contSD	NA	31.1737397269792
4	2	contSD	NA	39.2560348246249
5	2	contSD	NA	39.7263840494637
6	2	contSD	NA	26.6470890234143
7	2	contSD	NA	34.1088514884748
8	2	contSD	NA	40.0387149533195
9	2	contSD	NA	29.5835328923425
10	2	contSD	NA	33.9090520747941
11	2	contSD	NA	33.8997904681074
12	2	contSD	NA	24.3900509718468
13	2	contSD	NA	34.9610399648889
14	2	contSD	NA	29.994547512974
15	2	contSD	NA	33.9444769219263
16	2	contSD	NA	30.2541847359319
17	2	contSD	NA	24.0817567917894
18	2	contSD	NA	35.9720068305629
19	2	contSD	NA	38.4594210607193
20	2	contSD	NA	30.6244967894661
21	2	contSD	NA	24.3967871033736
22	2	contSD	NA	44.3381177513371
23	2	contSD	NA	33.9842737046567
24	2	contSD	NA	37.2123377223908
25	2	contSD	NA	41.7316021734699
26	2	contSD	NA	20.8866844765159
27	2	contSD	NA	38.2864183195311
28	2	contSD	NA	29.0144821190819
29	2	contSD	NA	37.7391086237257
30	2	contSD	NA	38.5110561653351
1	1	nCat	NA	0
2	1	nCat	NA	0
3	1	nCat	NA	0
4	1	nCat	NA	0
5	1	nCat	NA	0
6	1	nCat	NA	0
7	1	nCat	NA	0
8	1	nCat	NA	0
9	1	nCat	NA	0
10	1	nCat	NA	0
11	1	nCat	NA	0
12	1	nCat	NA	0
13	1	nCat	NA	0
14	1	nCat	NA	0
15	1	nCat	NA	0
16	1	nCat	NA	0
17	1	nCat	NA	0
18	1	nCat	NA	0
19	1	nCat	NA	0
20	1	nCat	NA	0
21	1	nCat	NA	0
22	1	nCat	NA	0
23	1	nCat	NA	0
24	1	nCat	NA	0
25	1	nCat	NA	0
26	1	nCat	NA	0
27	1	nCat	NA	0
28	1	nCat	NA	0
29	1	nCat	NA	0
30	1	nCat	NA	0
1	1	pCatGuess	NA	0
2	1	pCatGuess	NA	0
3	1	pCatGuess	NA	0
4	1	pCatGuess	NA	0
5	1	pCatGuess	NA	0
6	1	pCatGuess	NA	0
7	1	pCatGuess	NA	0
8	1	pCatGuess	NA	0
9	1	pCatGuess	NA	0
10	1	pCatGuess	NA	0
11	1	pCatGuess	NA	0
12	1	pCatGuess	NA	0
13	1	pCatGuess	NA	0
14	1	pCatGuess	NA	0
15	1	pCatGuess	NA	0
16	1	pCatGuess	NA	0
17	1	pCatGuess	NA	0
18	1	pCatGuess	NA	0
19	1	pCatGuess	NA	0
20	1	pCatGuess	NA	0
21	1	pCatGuess	NA	0
22	1	pCatGuess	NA	0
23	1	pCatGuess	NA	0
24	1	pCatGuess	NA	0
25	1	pCatGuess	NA	0
26	1	pCatGuess	NA	0
27	1	pCatGuess	NA	0
28	1	pCatGuess	NA	0
29	1	pCatGuess	NA	0
30	1	pCatGuess	NA	0
1	1	pContBetween	NA	0
2	1	pContBetween	NA	0
3	1	pContBetween	NA	0
4	1	pContBetween	NA	0
5	1	pContBetween	NA	0
6	1	pContBetween	NA	0
7	1	pContBetween	NA	0
8	1	pContBetween	NA	0
9	1	pContBetween	NA	0
10	1	pContBetween	NA	0
11	1	pContBetween	NA	0
12	1	pContBetween	NA	0
13	1	pContBetween	NA	0
14	1	pContBetween	NA	0
15	1	pContBetween	NA	0
16	1	pContBetween	NA	0
17	1	pContBetween	NA	0
18	1	pContBetween	NA	0
19	1	pContBetween	NA	0
20	1	pContBetween	NA	0
21	1	pContBetween	NA	0
22	1	pContBetween	NA	0
23	1	pContBetween	NA	0
24	1	pContBetween	NA	0
25	1	pContBetween	NA	0
26	1	pContBetween	NA	0
27	1	pContBetween	NA	0
28	1	pContBetween	NA	0
29	1	pContBetween	NA	0
30	1	pContBetween	NA	0
1	1	pMem	NA	0.651451406078791
2	1	pMem	NA	0.719568976566862
3	1	pMem	NA	0.777689957786255
4	1	pMem	NA	0.785566884620073
5	1	pMem	NA	0.678552779958723
6	1	pMem	NA	0.631310725364357
7	1	pMem	NA	0.804191633468069
8	1	pMem	NA	0.835025535659861
9	1	pMem	NA	0.628490880299814
10	1	pMem	NA	0.730492232345394
11	1	pMem	NA	0.593429354053673
12	1	pMem	NA	0.830804629422347
13	1	pMem	NA	0.724259830117356
14	1	pMem	NA	0.688191018339079
15	1	pMem	NA	0.786816366028894
16	1	pMem	NA	0.72483418241659
17	1	pMem	NA	0.903734337533237
18	1	pMem	NA	0.988112390000529
19	1	pMem	NA	0.897438544508308
20	1	pMem	NA	0.739626189272155
21	1	pMem	NA	0.78804569781932
22	1	pMem	NA	0.912003572587667
23	1	pMem	NA	0.814932413295171
24	1	pMem	NA	0.900090705859047
25	1	pMem	NA	0.619730217557762
26	1	pMem	NA	0.855780188278442
27	1	pMem	NA	0.920717389367249
28	1	pMem	NA	0.739496363564458
29	1	pMem	NA	0.758482711684294
30	1	pMem	NA	0.85385263168619
1	2	pMem	NA	0.456466792140255
2	2	pMem	NA	0.535521209601565
3	2	pMem	NA	0.611175231904433
4	2	pMem	NA	0.622085068905867
5	2	pMem	NA	0.486785303933981
6	2	pMem	NA	0.434833779722127
7	2	pMem	NA	0.648556720235859
8	2	pMem	NA	0.694591060338003
9	2	pMem	NA	0.431863560393868
10	2	pMem	NA	0.549121390757868
11	2	pMem	NA	0.396076650555804
12	2	pMem	NA	0.688119106187923
13	2	pMem	NA	0.541328292591391
14	2	pMem	NA	0.497918932088055
15	2	pMem	NA	0.623830993800119
16	2	pMem	NA	0.542042748034972
17	2	pMem	NA	0.808365400883074
18	2	pMem	NA	0.973923538914365
19	2	pMem	NA	0.797231870607004
20	2	pMem	NA	0.560705695977141
21	2	pMem	NA	0.625552905609493
22	2	pMem	NA	0.823224399771843
23	2	pMem	NA	0.664270593576499
24	2	pMem	NA	0.801903315098189
25	2	pMem	NA	0.422725049395324
26	2	pMem	NA	0.727242120202699
27	2	pMem	NA	0.839179301059758
28	2	pMem	NA	0.560539664940919
29	2	pMem	NA	0.585253828055263
30	2	pMem	NA	0.724150363216371
